hip,ra,dec,Vmag
97243,296.46492251,46.48553802,6.94
97244,296.46763366,-2.88345291,6.47
97260,296.50507059,-31.9085714,5.51
97278,296.56491454,10.6132612,2.72
97290,296.59058063,-19.76111311,4.87
97293,296.60288227,54.40560798,6.75
97295,296.60666696,33.72759764,5.0
97304,296.63653301,50.01034128,6.68
97307,296.6458746,32.88859061,6.18
97319,296.66478446,25.13383374,6.66
97326,296.68612148,68.43799797,6.34
97345,296.77422353,-62.45370714,6.71
97351,296.78762319,-17.07812168,6.87
97365,296.84692668,18.5342861,3.68
97372,296.86178117,47.90756363,6.14
97376,296.86574821,38.40761389,5.83
97384,296.88882834,1.08888939,6.77
97398,296.94228621,5.78199601,6.7
97401,296.95103606,-28.49118002,6.89
97402,296.95225356,25.38405839,6.0
97416,296.99851463,31.50627799,6.79
97417,296.99991037,-20.95759621,6.66
97420,297.00367497,27.86953014,6.87
97421,297.00499561,-56.36261151,5.33
97423,297.01260101,-13.70361559,6.11
97431,297.0358955,13.45442937,6.95
97433,297.0431338,70.26793017,3.84
97438,297.06436571,59.4229016,6.64
97454,297.12713978,10.69409983,6.44
97473,297.17523982,11.81589634,5.75
97477,297.18250667,35.31146858,6.66
97484,297.20905135,-12.31942086,6.47
97485,297.21082453,33.43728331,6.42
97489,297.22224513,11.68511364,6.53
97491,297.22953644,-52.88810861,6.27
97496,297.24441613,19.1420424,5.01
97499,297.25918329,-10.87076339,6.0
97509,297.28569232,27.73169347,6.97
97515,297.29837213,-28.78897239,6.04
97534,297.3554428,-72.50337842,5.39
97536,297.35774043,63.20386278,6.69
97538,297.36460135,38.71014945,6.12
97569,297.47257631,-66.81306908,6.44
97572,297.47800207,28.43967456,6.45
97573,297.48254917,27.08518216,6.46
97592,297.54068932,-10.00712786,6.75
97593,297.54516948,-45.37953561,6.96
97598,297.55858176,-47.5573919,5.91
97599,297.56312002,17.70998286,6.81
97607,297.57283046,7.90241862,6.49
97611,297.59065153,-61.06111976,6.21
97612,297.5911583,61.20907062,6.7
97630,297.6416496,38.72241938,5.18
97634,297.65553123,40.59975936,5.68
97635,297.65718237,52.98800132,5.03
97646,297.6866796,-59.19366683,5.41
97647,297.68780344,20.21142687,6.71
97649,297.69582916,8.86832198,0.76
97650,297.69493251,-10.76351163,5.38
97651,297.69530426,37.82632451,6.13
97655,297.70275266,-4.6940862,6.75
97674,297.7551472,-65.60508713,6.04
97675,297.75684431,10.41572697,5.12
97679,297.76711829,22.61004629,4.9
97687,297.79624039,-2.46098974,6.12
97697,297.82388182,9.62988731,6.25
97700,297.83074699,47.37723639,6.22
97709,297.86182934,4.08863179,6.47
97736,297.92433491,-14.7768673,6.88
97738,297.928083,-50.97876653,6.89
97739,297.93784439,-13.03268141,6.84
97742,297.94250934,-37.33633388,6.65
97749,297.96085286,-39.87436734,5.32
97757,297.99612216,47.02733897,5.6
97765,298.00664168,24.99216201,5.54
97767,298.014324,11.62832861,6.16
97774,298.02985867,47.93179472,5.91
97776,298.03087794,-10.89269071,6.67
97783,298.05001477,-19.04499128,5.88
97787,298.06492276,10.35159365,6.52
97788,298.06545471,28.25204772,6.82
97789,298.06839215,36.4322951,6.13
97796,298.09068734,18.67187484,6.24
97804,298.11819944,1.00566053,3.87
97816,298.15717895,-54.9710258,5.76
97819,298.16299785,-54.97644385,6.5
97831,298.19864817,64.17605172,6.76
97845,298.25519243,47.80771985,6.3
97849,298.2766058,-14.60320288,6.47
97856,298.29378501,-53.09263168,6.99
97867,298.31648497,28.09961239,6.98
97870,298.3224057,57.52348186,5.14
97871,298.32806575,-3.11446372,5.63
97877,298.34418942,4.40039237,6.52
97886,298.36539742,24.07961388,4.57
97892,298.39761548,59.70866003,6.06
97895,298.41035894,41.35578027,6.99
97915,298.46952593,26.59343257,6.84
97928,298.53448838,-8.574211,5.76
97930,298.54040559,33.78098694,6.73
97938,298.5620066,8.46145271,4.71
97944,298.57393992,-23.94107069,6.22
97961,298.62948485,24.31938849,5.56
97966,298.65688499,-8.22728863,5.7
97967,298.65859499,-8.2370477,6.49
97970,298.66750161,7.14035302,6.14
97971,298.66850503,-61.17079225,6.21
97979,298.6848806,22.42923305,6.73
97980,298.68665422,0.27362751,5.6
97985,298.70104514,36.99567607,5.79
97988,298.70589408,64.72121957,6.91
97989,298.70859523,60.61496982,6.94
98012,298.77126314,-33.04625192,6.47
98013,298.77166031,47.54099929,6.72
98017,298.77709279,30.19489756,6.58
98032,298.81540582,-41.86828808,4.12
98036,298.82830569,6.40676346,3.71
98038,298.83124976,-6.73478046,6.49
98044,298.84194198,58.2501934,6.1
98045,298.85013285,-19.29286257,6.87
98055,298.90744681,52.43894787,4.91
98058,298.91921293,40.17290056,6.59
98066,298.95982398,-26.29950635,4.7
98068,298.96567625,38.48670538,4.95
98071,298.9753026,47.09005476,6.88
98073,298.98074231,58.84596912,4.98
98079,298.98860097,10.20719043,6.81
98085,299.00526654,16.63479915,5.71
98086,299.00707619,-81.34984034,6.39
98099,299.04414118,-38.32653751,6.62
98103,299.05938319,11.42372089,5.28
98110,299.0765497,35.08342371,3.89
98111,299.07938293,56.68701679,6.16
98131,299.15739248,23.88855155,6.97
98138,299.17367454,30.94722922,6.8
98143,299.18393249,36.25059884,6.03
98146,299.18821957,50.90252275,6.46
98152,299.20463618,-30.57018258,6.55
98154,299.20739959,23.77679169,6.79
98162,299.23679661,-27.16989884,4.54
98163,299.2403966,-57.92564066,6.55
98169,299.2517492,20.99829444,6.62
98174,299.27629174,-58.90135155,5.24
98182,299.28458345,30.77747532,6.96
98191,299.30514974,0.3520585,6.97
98194,299.30778315,40.36782391,5.46
98209,299.34866829,28.69389322,6.78
98210,299.35304764,-6.69790885,6.56
98213,299.37095437,38.45825808,6.68
98226,299.42208314,-38.05885137,6.55
98234,299.43935674,16.78916315,5.54
98253,299.48380892,42.26077061,6.44
98258,299.48762968,-15.4914902,5.01
98287,299.55565008,-36.68692539,6.95
98291,299.55953801,16.49373316,6.86
98308,299.61974476,63.53413486,6.15
98313,299.6355582,-3.55372547,6.79
98314,299.6359068,7.92067682,6.77
98320,299.64315376,38.10569305,6.33
98325,299.65825586,30.98366542,5.51
98332,299.67204736,-69.16395702,5.74
98333,299.67438836,70.36694869,6.32
98336,299.68264576,1.66646735,6.75
98337,299.68928113,19.49214775,3.51
98343,299.71517438,35.49775645,6.99
98346,299.72077107,-68.76258359,6.38
98351,299.7351105,-30.53838367,6.27
98353,299.73832815,-26.19576726,4.84
98371,299.78784471,27.51263799,6.85
98375,299.79390784,23.10128127,5.68
98377,299.80022808,11.30556699,6.52
98379,299.81394433,52.05569154,6.14
98382,299.83359392,84.66864366,6.8
98383,299.83510276,45.772541,5.92
98385,299.84434873,1.3776962,6.17
98399,299.89187731,-22.21131946,6.77
98401,299.9026121,76.48139243,6.2
98402,299.91305166,31.82650412,6.64
98406,299.92299159,-1.97040158,6.71
98412,299.93407757,-35.27630546,4.37
98416,299.94726369,-9.95823773,5.87
98421,299.96398797,-34.69779905,5.3
98425,299.97998104,37.04288544,5.15
98438,300.01378502,17.51651107,5.33
98443,300.03454688,17.61075299,6.98
98444,300.0349009,-50.21670627,6.67
98458,300.06399712,26.18788734,6.49
98461,300.06638742,-37.70171949,5.95
98470,300.08437729,-33.70345186,5.65
98474,300.08856647,3.33193631,6.7
98478,300.09625434,-66.94935994,5.75
98482,300.10553624,-49.35094647,6.18
98485,300.11035607,-43.04330157,6.11
98495,300.14813841,-72.91050366,3.97
98500,300.16724231,-49.60865247,6.75
98510,300.18670734,36.5897321,6.72
98512,300.20136014,-45.11291835,5.8
98522,300.23334528,-74.01256258,6.58
98525,300.24476345,31.23046152,6.93
98526,300.24574019,8.55773487,5.9
98533,300.25350436,-64.80788423,6.83
98543,300.27520144,27.75357306,4.66
98563,300.31378295,37.09899659,6.23
98571,300.33984712,50.1046949,5.06
98575,300.34936428,-22.73730718,6.01
98577,300.35505865,-47.39734467,6.96
98578,300.36126959,10.74861941,6.97
98579,300.36158298,-40.81433634,6.31
98583,300.3689394,64.82097431,5.22
98609,300.43629598,24.80042345,5.88
98608,300.43643688,-59.3758934,4.95
98610,300.43844456,44.11904647,6.95
98624,300.46858915,-66.94396609,5.32
98630,300.48144509,31.11756774,6.61
98633,300.49416893,-13.63721711,5.69
98636,300.50596562,24.93804313,5.23
98643,300.54400775,-4.98979527,6.7
98657,300.58278571,13.90938485,6.66
98658,300.58423712,64.63441896,6.27
98661,300.59209484,22.15145853,6.5
98666,300.61058585,79.68101036,6.7
98682,300.65092119,-45.19601739,6.56
98688,300.66450229,-27.70984484,4.43
98690,300.67202442,12.35873885,6.73
98695,300.691802,14.58269025,6.67
98697,300.69421442,37.81279284,6.92
98699,300.69711477,28.51482666,6.93
98701,300.70339103,31.95883164,6.39
98702,300.70446942,67.8735649,4.51
98705,300.71736666,10.91170191,6.92
98718,300.76077213,18.29546343,6.84
98730,300.8024707,4.73025965,6.56
98738,300.8183324,18.50099282,5.99
98753,300.87249622,36.02513997,6.62
98754,300.87506577,16.03125458,5.73
98761,300.88941349,-37.9406987,4.77
98763,300.8967485,-38.85253594,6.91
98766,300.90003761,-37.52854411,6.85
98767,300.90585631,29.89680555,5.73
98772,300.9116583,22.94105806,6.45
98780,300.92599503,21.49650096,6.62
98783,300.93120453,29.98945806,6.8
98785,300.93462457,-22.59559514,6.44
98788,300.95672528,14.98298673,6.83
98801,300.99745821,17.12298802,6.91
98809,301.0050064,-7.46947381,6.68
98813,301.01115662,-37.87649042,6.91
98819,301.02593601,17.07017322,5.8
98823,301.03464661,7.27796579,5.51
98831,301.05408248,31.24321753,6.88
98835,301.05880957,17.73485965,6.87
98842,301.08163573,-32.05629561,4.99
98844,301.09646574,-0.7093086,5.67
98853,301.11145466,73.90945545,6.91
98858,301.11998377,48.2296645,6.16
98863,301.15072827,32.21859764,5.62
98872,301.18549469,63.89020753,6.24
98890,301.22247382,68.02715906,6.32
98897,301.24410404,23.21037914,6.54
98910,301.27256149,-11.59941345,6.38
98915,301.27815581,51.83939777,6.14
98918,301.28289557,-46.09699925,6.96
98920,301.28955674,19.99107063,5.09
98921,301.29076331,38.47845693,6.18
98922,301.29223816,2.11879442,6.77
98945,301.33474911,0.45449756,6.93
98946,301.33959451,56.34142167,6.19
98951,301.35776563,-34.66689092,6.99
98953,301.35973125,-12.66516308,6.53
98954,301.36061161,15.50041202,6.37
98959,301.38651908,-67.32089702,6.07
98960,301.38345318,-32.99983688,6.53
98962,301.3869957,61.99541982,5.4
98987,301.43461383,22.79719603,6.91
98998,301.48336975,4.77554863,6.96
99002,301.4888508,35.78837233,6.77
99024,301.55093453,-4.07820969,6.47
99026,301.55769149,53.16568776,5.81
99031,301.59069831,35.97246811,5.38
99035,301.60424998,39.09867464,6.86
99080,301.72253149,23.61442518,5.08
99090,301.74999416,66.3079959,6.97
99097,301.77581293,36.82666183,6.96
99102,301.7977433,50.22959538,6.53
99120,301.84648453,-52.880793,4.93
99121,301.84920778,-29.72081769,6.69
99137,301.89621435,-55.01601227,6.26
99145,301.92267301,34.4229055,6.12
99158,301.95986536,9.3998327,6.43
99169,301.99525286,77.82443887,6.99
99170,302.00483252,42.38500586,6.98
99171,302.00759586,-0.67818539,5.97
99176,302.02709353,16.66439052,6.39
99188,302.03978941,-52.57779536,6.47
99200,302.0852788,-66.35469144,6.45
99216,302.12169125,-15.0319845,6.52
99221,302.13029874,-10.06259469,6.18
99234,302.15949784,10.7258668,6.34
99240,302.18170154,-66.18206819,3.55
99255,302.22227861,77.71141943,4.38
99257,302.23670132,62.07662949,6.74
99270,302.26603347,-47.06792983,6.46
99277,302.28387038,16.90695299,6.91
99281,302.30580545,19.07314308,6.95
99291,302.33566878,68.59955251,6.97
99294,302.34315875,56.02682832,6.49
99303,302.35674599,36.83962153,4.93
99352,302.48602893,20.91502792,6.51
99364,302.52447638,-43.89424168,6.93
99367,302.53245759,8.44340176,6.57
99404,302.6397368,26.90416876,5.51
99405,302.64043292,48.2311765,6.61
99417,302.66293818,-46.73512272,6.81
99420,302.68457126,41.24702439,6.97
99431,302.72663634,30.78968614,6.96
99435,302.73713318,68.27221616,6.84
99445,302.76475697,21.13457857,6.24
99450,302.77481542,-6.08768144,6.87
99453,302.78094935,-57.52423925,6.36
99457,302.79198889,-8.84234435,6.39
99461,302.79974205,-36.10121213,5.32
99465,302.81580522,-43.66229306,6.54
99473,302.82618951,-0.82146099,3.24
99479,302.83757135,21.87493674,6.24
99500,302.89548025,62.0785422,5.7
99518,302.94989392,26.80899041,5.51
99529,302.99124565,-12.392403,6.34
99531,303.00292293,26.47880654,5.91
99539,303.01560578,47.7370431,6.92
99570,303.09934413,-42.7800631,6.2
99572,303.10779499,-12.61749756,5.84
99579,303.13215503,51.46356513,6.01
99585,303.14635176,0.86705415,6.25
99588,303.16087296,-6.36614051,6.92
99604,303.19713887,-2.99595338,6.91
99623,303.26307221,11.85085418,6.51
99624,303.26840446,-0.33079593,6.47
99631,303.30784141,-1.00933927,5.44
99639,303.32522252,46.81567507,4.8
99641,303.33026949,79.65152156,6.78
99655,303.34943986,56.56772217,4.28
99662,303.3640758,55.13132094,6.66
99663,303.36506529,60.64056887,5.81
99666,303.38489937,-47.71323383,6.47
99668,303.39111317,-38.44805292,6.9
99670,303.39487816,16.2652222,6.85
99675,303.40794272,46.74132872,3.8
99679,303.41897238,24.23902148,6.58
99681,303.42336875,-34.11846792,6.66
99685,303.42838948,43.37901294,6.13
99719,303.52033185,36.60488078,6.47
99738,303.56053824,28.69481733,5.19
99742,303.56924693,15.19760859,4.94
99747,303.57928141,-52.44576973,5.65
99749,303.58974237,42.10434166,6.67
99758,303.60748624,-62.27920213,6.74
99759,303.60886353,80.53181399,6.8
99762,303.61210958,-63.41578919,6.09
99770,303.63347045,36.80630231,4.93
99772,303.64559009,-64.4297738,6.92
99777,303.66507525,36.75206963,6.57
99801,303.7256717,32.86872226,6.87
99811,303.77877781,-13.38392348,6.91
99816,303.79430268,-3.50358054,6.93
99818,303.79561429,55.65646446,6.56
99824,303.81623086,25.59195704,4.79
99825,303.82246194,-27.03297677,5.73
99841,303.84903774,33.72908383,5.7
99848,303.86800672,47.71420822,3.96
99849,303.86825775,-7.53137445,6.85
99853,303.87599551,23.50890567,5.18
99856,303.88560418,2.84656143,6.82
99870,303.93021208,50.23290294,6.36
99873,303.94053693,15.31713495,6.86
99874,303.94222813,27.81424252,4.5
99878,303.96086927,-30.00527788,6.3
99889,304.00256183,45.57952514,5.87
99893,304.01428997,38.8980117,6.28
99894,304.02501766,4.5807953,6.44
99907,304.06190011,-41.47852944,6.99
99913,304.08244912,21.59870025,6.11
99915,304.08629915,22.28724771,6.83
99918,304.09502295,-12.3371188,6.3
99920,304.09837862,-36.45357475,6.3
99926,304.11019869,-35.19846845,6.55
99927,304.11334217,27.77607207,6.65
99929,304.11731099,37.05639513,6.47
99951,304.196191,24.67110166,5.3
99955,304.20433333,56.04031392,6.65
99956,304.20942459,-3.49168099,6.93
99967,304.22910642,31.50521296,6.92
99968,304.2303564,40.36507501,5.27
99985,304.25190593,8.96319624,6.51
99990,304.27720783,-21.31791227,6.97
99994,304.28985291,-67.45530686,6.72
100009,304.3448426,38.23567323,6.99
100013,304.35490324,39.59353907,6.57
100016,304.37107133,42.72205998,6.32
100017,304.38053244,66.85368726,5.91
100018,304.38137656,29.14756313,6.24
100027,304.41195582,-12.50821221,4.3
100035,304.43266238,-51.91694296,6.68
100044,304.4466743,38.03293038,4.77
100045,304.45698166,-40.18475604,6.72
100046,304.45927644,54.32246656,6.73
100062,304.50582282,-21.80996026,5.86
100064,304.51356413,-12.54485184,3.58
100069,304.529117,40.7320823,5.83
100088,304.57107034,25.64825377,6.98
100097,304.60312616,55.39709469,5.76
100103,304.61233773,-72.97933368,6.57
100108,304.61939765,36.99980266,5.58
100110,304.6250737,-72.80813033,6.93
100116,304.64613156,17.36216278,6.86
100121,304.65625202,0.64107077,6.92
100122,304.66279134,34.98277505,5.14
100128,304.68181689,-61.90671195,6.6
100142,304.70695188,46.32219427,6.46
100145,304.71112311,26.99123686,6.61
100151,304.73323712,-47.71077411,6.28
100155,304.73974008,39.00418378,6.35
100165,304.76249684,-63.23074386,6.27
100184,304.82437494,-47.58028898,6.13
100192,304.83820232,14.37072962,6.74
100195,304.84835064,-19.11853329,5.28
100201,304.85749997,-20.95075895,6.84
100208,304.87206846,13.21676606,6.2
100221,304.90299439,62.25747223,5.71
100232,304.93026978,-1.07851382,6.05
100239,304.95134037,37.13251334,6.6
100241,304.95701606,45.36380508,6.98
100242,304.95756229,29.72685266,6.78
100250,304.98350942,46.83731943,6.49
100256,305.00079007,13.54809129,5.96
100261,305.02505368,68.88031746,5.59
100262,305.04142538,11.46937849,6.63
100266,305.06041493,-34.58529793,6.62
100268,305.06341019,39.40322633,6.22
100269,305.06406666,15.54288842,6.77
100274,305.08551681,14.56925716,6.17
100276,305.08919406,17.79292755,5.82
100283,305.10894264,-6.36173302,6.63
100288,305.11615671,-29.19721768,6.56
100287,305.11656607,43.85452062,6.78
100290,305.11859242,-19.64718374,6.93
100295,305.1276692,53.59568492,6.23
100300,305.13465073,-55.05088213,6.27
100310,305.1659006,-12.75907959,4.77
100325,305.19395168,-14.78489237,6.09
100332,305.21623681,-35.67367618,6.46
100345,305.25281519,-14.78136716,3.05
100347,305.25472051,-10.98274625,6.83
100357,305.29802056,63.98012256,5.69
100365,305.31451002,15.10428587,6.59
100372,305.33949742,63.4316939,6.94
100379,305.3677247,-66.74968976,6.49
100384,305.37317187,30.59027106,6.77
100390,305.38352857,22.84885198,6.55
100396,305.39860938,-67.31284067,6.91
100412,305.42097647,-49.99941597,6.26
100434,305.5127373,41.13213708,6.38
100435,305.51429481,24.44609928,5.5
100437,305.52236511,45.79499386,5.58
100453,305.5570912,40.25667924,2.23
100469,305.61460531,-42.04954821,5.6
100475,305.63423288,34.99072316,6.86
100486,305.65544696,31.26496561,6.09
100491,305.67183346,-78.9609134,6.64
100498,305.68713303,12.44335483,6.74
100501,305.68873297,41.02601218,5.95
100511,305.71820593,14.55109782,6.16
100515,305.7313853,42.98354313,6.2
100518,305.74022404,39.21103388,6.74
100524,305.75329642,-9.6547101,6.29
100526,305.75567564,54.67287351,6.67
100541,305.79455687,5.34298725,5.3
100556,305.85940268,-14.25643517,6.76
100559,305.86260063,10.36315263,6.7
100570,305.90972649,-5.26619582,6.75
100574,305.93487099,37.47644863,5.87
100579,305.95015775,37.02613694,6.81
100587,305.96508591,32.19017195,4.43
100591,305.97157577,-42.4228682,5.64
100598,305.97705735,16.04688671,6.78
100623,306.05792435,-14.11395564,6.97
100643,306.10745692,24.27762343,6.95
100651,306.13485158,53.55193365,6.49
100664,306.15624251,1.0684058,6.14
100666,306.15958678,8.59748659,6.77
100672,306.17398884,1.36856327,6.41
100674,306.17790513,-29.07784191,6.97
100691,306.20332136,40.15361601,6.73
100697,306.22883364,-83.31061622,6.15
100710,306.26458146,83.18280705,6.73
100713,306.26841125,-19.43369412,6.83
100714,306.27085575,59.60009758,6.44
100734,306.35594746,6.64180852,6.75
100736,306.35719082,42.60505418,6.89
100738,306.3617841,-28.66326948,5.86
100751,306.41190763,-56.7350901,1.94
100754,306.41887268,21.40964167,5.68
100758,306.4271872,-2.80037756,6.1
100762,306.43381313,10.05599922,6.32
100764,306.44969742,-40.79618389,6.08
100779,306.50486599,19.86549405,6.45
100781,306.50665726,13.91161251,6.35
100784,306.51607475,40.40171198,6.65
100787,306.51986693,-46.66000577,6.74
100797,306.56388698,2.95716423,6.64
100807,306.5964763,17.31555864,6.23
100808,306.5978092,56.63869815,6.38
100843,306.70236947,81.43414624,6.55
100852,306.72062259,-37.40290469,6.24
100859,306.75944773,49.38336663,5.73
100866,306.78239239,34.32906957,6.39
100876,306.80912376,20.47648517,6.44
100881,306.83004095,-18.21172075,5.08
100886,306.83696203,23.7905501,6.88
100896,306.86468266,-2.10308254,6.71
100907,306.89274082,38.44033171,5.63
100925,306.9343446,-30.86784554,6.61
100926,306.94224077,-5.65423316,6.98
100933,306.96582085,65.75577644,6.56
100947,307.00535222,-25.60645429,6.78
100953,307.03141542,8.43744785,6.23
100965,307.0607765,81.4227086,5.38
100969,307.06996457,2.93716101,6.2
100970,307.07765106,18.76949666,6.87
