center,target,cfx,cfy,cfz
0,10,11848315.273614516,-40155066.57358347,-22683941.07469
0,10,-314464715.8923501,14561365.761754792,40359106.32097712
0,10,29752673.36996095,-67556670.3048766,-39182298.7364266
0,10,-357799874.84792125,18604787.679630734,47009834.69500495
0,10,29171526.764453538,-52396910.60585727,-31022266.61667897
0,10,-170031506.9723947,10595240.062996196,23277607.085840542
0,10,10406689.46075668,-5931069.691681591,-4248739.045328562
0,10,107337099.08827664,-3460658.6753931954,-12968513.364279313
0,10,-12395122.547163183,36511758.214590475,20794266.66772714
0,10,262552903.2633886,-12878968.081709068,-34081946.26688524
0,10,-21959377.833029598,42459823.90677502,24964792.012766678
0,10,176368308.6228364,-10496115.679514632,-23880469.61060627
0,10,-11194873.737037897,7393150.880579742,5111973.370074629
0,10,-84813583.65158398,1754212.0977088662,9723675.116514796
0,10,11247854.612715611,-41579203.87580223,-23382414.93433697
0,10,-319163481.22372377,14284053.133708108,40697801.61680093
0,10,27636121.94635683,-66607353.78555938,-38455392.600186214
0,10,-345669647.800685,17285933.435003225,45048279.71434029
0,10,24979006.761186276,-48484514.30345235,-28496855.595648043
0,10,-145113096.06730655,8399868.032146394,19522585.588206004
0,10,5229958.702454275,-1537451.7242670981,-1364151.4443497597
0,10,125402713.19816954,-5428593.492840677,-15892264.449141592
0,10,-16238749.411230851,37856511.60010943,21911470.2679539
0,10,257270631.11212844,-13444454.81050908,-33837556.73318244
0,10,-22833521.324991725,40284551.29682667,23893071.025496237
0,10,157020262.98043764,-9662881.407724407,-21431398.556828193
0,10,-10039570.20765612,6926962.300863776,4742751.389681335
0,10,-77725059.73662342,2274001.157903828,9266623.183376033
0,10,10804275.944149336,-31192882.857364543,-17787358.82772349
0,10,-235361386.8668027,11921827.348675814,30753457.77257986
0,10,21461912.99063204,-38139525.69876122,-22604894.2718096
0,10,-161308541.5026088,10416912.31411846,22277997.950088657
0,10,11532614.107768415,-2552649.3785140514,-2560829.279253285
0,10,113000237.6858774,-2221266.9468897283,-12893289.154088622
0,10,-12797299.31350271,52007258.73083251,29114747.405738316
0,10,388180203.01667917,-16784503.147156592,-49183961.25057245
0,10,-33183752.525240894,84639196.0982982,48665235.26963869
0,10,450840246.00385904,-21974763.078630865,-58449440.67218012
0,10,-33460515.10026445,69072035.39012925,40376618.546094686
0,10,242421938.23010355,-13348427.086022781,-32248217.45986618
0,10,-12535020.335133405,14614618.183083367,9109127.962849798
0,10,-92545593.4949609,3061476.1249594423,11223075.58293583
0,10,14572180.165725194,-40909986.475531675,-23370038.893295728
0,10,-319421949.5213232,15451320.575704781,41348415.92955541
0,10,28565297.63214127,-60905182.865228884,-35505316.55917426
0,10,-298599047.0227363,15598051.136463698,39270075.048246294
0,10,21186068.448624883,-38654676.06894349,-22851270.33473804
0,10,-93874566.92943682,5339989.272258218,12579410.361435156
0,10,1619942.6400596544,-1699049.681661411,-1075751.5938019175
0,10,84550215.07174787,-5109730.722324717,-11489449.058670795
0,10,-11313376.247812698,11762384.422949482,7458757.364988606
0,10,57197799.56017394,-5720252.381823984,-8982381.5962468
0,10,-4932997.150569209,-14712584.936720548,-7348593.952968512
0,10,-171946460.534575,4887376.281813686,20424997.89826656
0,10,16474092.409774227,-61262951.47993408,-34441413.62415108
0,10,-413903824.13102114,18066411.84098959,52534333.3642785
0,10,34828888.83916337,-87420914.26787621,-50322066.51704108
0,10,-448512907.03882486,22141719.643544614,58298127.40643268
0,10,33082981.228584606,-65606008.20006677,-38485427.12346799
0,10,-209027615.66617233,12140087.341557272,28143603.165206093
0,10,9612372.24987137,-4950170.991330992,-3642060.3254343076
0,10,155280433.31245407,-5776765.711044458,-19172552.99982927
0,10,-19803108.567872632,54567166.23089379,31209923.525084555
0,10,393287610.86473346,-18981624.148515627,-50886575.67682848
0,10,-34339698.816107936,73461903.73577948,42813635.83583535
0,10,352036335.8369843,-18472241.62572896,-46341339.864252895
0,10,-24863755.19055897,44123885.03139634,26155222.065055713
0,10,98605529.27964573,-6117486.479878925,-13484425.382407617
0,10,-1237893.0645031051,-3675535.216953008,-1835316.723114529
0,10,-137986899.32079023,6989113.853502177,18030217.55805492
0,10,15987055.278517272,-27921147.741905235,-16577060.283859275
0,10,-158225707.67970055,9796483.725133613,21627403.90665803
0,10,12730839.781529095,-9417805.429065112,-6353077.90544677
0,10,41879349.35656086,513952.7754921707,-4063522.4956790702
0,10,-6894193.180074869,32493456.331449647,18076177.409536667
0,10,269758890.6556981,-11962981.225978756,-34339269.17375841
0,10,-24223019.50838903,56921362.67785982,32926001.836973276
0,10,302647652.9251593,-15707042.292610178,-39747807.827235
0,10,-22133215.68955713,37010011.60940105,22070717.790927563
0,10,82023939.3495441,-6110504.231714661,-11763691.59454836
0,10,-65483.943855078236,-15976455.467589596,-8529408.52133663
0,10,-229478658.70387667,9858777.582601514,29041296.68229634
0,10,24900900.201975472,-60897391.53353822,-35120996.11091045
0,10,-380210015.0844543,19264794.164204568,49683763.442153186
0,10,32141419.805891942,-60937530.851369135,-35893766.150808595
0,10,-241768810.73928082,14092332.557381393,32577963.450636487
0,10,15018390.112798708,-15074974.895726904,-9612916.552540798
0,10,78412958.34135841,-1785911.7073725981,-9077209.12112436
0,10,-13087424.191805491,40141231.96459801,22805215.066300552
0,10,322542821.09343576,-15612480.211013854,-41757580.58411996
0,10,-29658951.40036584,60612250.92478603,35462408.04202493
0,10,296851887.71026486,-16352400.665679133,-39491819.8420824
0,10,-21860916.32997411,31449613.56197992,19071943.25257652
0,10,33978129.19554726,-3968459.726931768,-5640890.669320168
0,10,2674947.0404194663,-20785511.22620254,-11382866.709210001
0,10,-236138854.2971032,10595440.993241029,30125748.69359359
0,10,22452884.755592816,-51068378.49261422,-29615098.16317307
0,10,-283977194.72804314,14824697.597776622,37342180.71970182
0,10,20633726.24944948,-34679331.289845504,-20669845.37211028
0,10,-78173412.2889334,5434460.530110609,11003420.522917282
0,10,-390277.94962836045,11564973.518233499,6219681.850887562
0,10,187832982.09143025,-8777370.801037112,-24149290.246159784
0,10,-21066778.09309475,44185911.433216594,25794310.63250519
0,10,265383556.29716894,-14609826.397679653,-35300796.91762824
0,10,-21822083.83723281,31441598.90817433,19063471.367420025
0,10,70872089.97021346,-6113991.923743737,-10610197.717135014
0,10,-492570.0733120315,-18077279.507824443,-9607443.278920563
0,10,-235791019.91678026,9936827.409131022,29736841.87059556
0,10,25272086.68350852,-61980115.134127475,-35738010.940341435
0,10,-386363843.88315517,19700703.546030097,50553947.33792426
0,10,33070044.316923235,-60698984.51639255,-35862794.74621171
0,10,-238647577.1252437,14307701.223139577,32369220.23549192
0,10,15390535.095014736,-12593072.542747602,-8325705.303655166
0,10,94164176.79070367,-2177705.774726593,-10919061.276193231
0,10,-13366901.690477198,43397727.97121358,24573803.400271714
0,10,335283010.21375567,-15974928.103469664,-43271987.89687417
0,10,-28949552.62828644,60546396.15367987,35353204.75730323
0,10,280980175.650082,-15381867.839690823,-37329842.16967661
0,10,-18142474.5565406,24423526.418195806,14931671.202185903
0,10,-23340384.551663496,-921083.4579517951,1924777.6565269302
0,10,9749340.353567792,-34788735.26686336,-19599183.924914666
0,10,-323232638.6552348,15121189.069497276,41566241.973611616
0,10,31075794.40251606,-68846423.9618259,-40008879.39524453
0,10,-378417404.6183129,19486364.322472617,49616564.39391229
0,10,28668230.88571196,-53732395.95322656,-31683675.342960376
0,10,-173265910.6009442,9615859.003227588,23088919.408619717
0,10,6956265.668751658,-10310105.657716084,-6230384.216788644
0,10,72701730.62043484,-4175538.955444975,-9762923.0274313
0,10,-12175487.31722967,15214489.97293557,9392593.518979073
0,10,105629489.97439358,-8078462.7849093815,-15260179.40091074
0,10,-9308453.866095155,-6140781.349978924,-2314742.6198406266
0,10,-128548571.10314366,2557212.8470498277,14683685.385788912
0,10,14537318.59244543,-58654652.89681855,-32846836.108346734
0,10,-427718427.32549876,18669718.883463606,54287789.00714821
0,10,38181738.82506786,-94677552.67867185,-54547106.01858944
0,10,-509588930.2551263,25321055.555263724,66324436.72151884
0,10,38949040.32743547,-76936824.88304009,-45148040.84347833
0,10,-265749928.81777093,15093158.911369093,35597955.05871694
0,10,13209339.347761601,-12718730.43659707,-8165937.115348471
0,10,134429314.58413422,-4964594.1893866025,-16578561.407459578
0,10,-19767129.673832662,51142413.438257575,29376391.70194505
0,10,387069782.521181,-19258053.93001904,-50390414.26603526
0,10,-34466586.776646696,68683899.56215777,40273923.95300922
0,10,319332986.57444686,-17326158.847669132,-42341165.98652738
0,10,-21592034.441399187,34761379.61913007,20813329.920798294
0,10,39399510.75261875,-3028810.1896971446,-5700409.61808239
0,10,3911768.7312686625,-11468525.896814272,-6533538.7891618535
0,10,-165804271.8545569,9126561.040692251,22054238.500127647
0,10,16700323.628830655,-22897932.959238227,-13967348.450380625
0,10,-94243575.87575355,7305102.355926851,13667585.809725165
0,10,4327309.646941427,12207103.66517672,6072821.962751463
0,10,185642289.23029938,-6767639.590220802,-22848459.137629405
0,10,-21256595.903510112,59517058.0090888,34004914.38792618
0,10,398542535.62413573,-19379385.32064843,-51644565.15872898
0,10,-34736722.84220468,70716433.3133677,41387494.91950365
0,10,319344083.22917306,-17578249.711116385,-42477726.919302344
0,10,-21112537.404943787,29177930.85832043,17780129.778685827
0,10,-11748679.42580406,-1453637.2812824892,439630.32238182216
0,10,9760151.903761273,-33004886.806180686,-18647161.44238218
0,10,-316960014.53869945,15481698.979895307,41109510.59419389
0,10,31498301.421879847,-63075670.31884056,-36969382.04025417
0,10,-331004195.50276923,18423877.80469626,44137437.51710629
0,10,25146729.63183352,-35650768.98233188,-21657302.066130992
0,10,-45825075.14667676,4912370.7509758435,7373424.373240318
0,10,-3191767.9420442055,23458715.532782834,12865150.00840494
0,10,277431147.4452063,-12680464.129604,-35516846.32161224
0,10,-27579728.112551004,60188800.90436439,35020536.726321734
0,10,344642107.9784828,-18333927.43605292,-45501324.549573846
0,10,-25883620.054136705,41409626.755639754,24811059.007791296
0,10,97773041.579481,-7068428.728158465,-13906220.610272193
0,10,-121470.72911118083,-14917121.787361223,-7957124.357354067
0,10,-232853665.88185585,10485894.403590268,29727100.66204678
0,10,25493317.14312368,-56805398.77099759,-32995722.252934564
0,10,-344079157.48923075,18030207.05803077,45281809.6698201
0,10,27242519.716082253,-46971758.23004344,-27923280.65049023
0,10,-144076891.29532534,8896376.298342533,19681009.071320564
0,10,4247709.798526817,2227897.259085243,749722.9708574435
0,10,161429736.39697814,-7637366.132307085,-20804806.398049317
0,10,-20627953.235964138,40712151.63953168,23892746.77253227
0,10,264785099.64431685,-15111026.482614879,-35506820.082800336
0,10,-22486124.05904276,28686886.368132662,17660463.436844964
0,10,52197410.063144125,-5640731.741551417,-8422835.438191634
0,10,1573076.1111898746,-24415610.17822563,-13208452.184237454
0,10,-280482401.4157354,12222774.732028048,35588285.20626926
0,10,28993922.11150182,-67434831.48080668,-39038785.748589925
0,10,-406400234.3544605,21212098.78422071,53437424.276174635
0,10,32648008.582856245,-55266250.30171683,-32916467.320860777
0,10,-176813733.8209465,11619291.508574413,24526842.333265256
0,10,6654951.85003472,7774860.813053554,3463113.101320628
0,10,231330416.3768859,-9218334.204177005,-28891508.35912613
0,10,-27410611.30951916,70425045.9436936,40471560.698133536
0,10,473369025.38229257,-23418030.267770216,-61554729.00437395
0,10,-40248936.66996137,81290037.82631782,47608943.493903115
0,10,355631492.00957924,-19142654.237575732,-47072813.39411439
0,10,-22139370.38145542,36198042.243163265,21637582.893184084
0,10,13957778.973563936,-1623384.856405471,-2313653.1148020583
0,10,8131504.850035279,-18896013.408015244,-10939752.494730141
0,10,-219579566.67192072,11981129.431330966,29151154.395814843
0,10,21467592.471721496,-32511930.086508367,-19598370.70652866
0,10,-136814354.20636058,9130533.109071152,19054055.39105626
0,10,6572360.624943916,2745078.8871501856,784925.3579947698
0,10,146001658.92346367,-5967539.8517419845,-18313394.267954554
0,10,-19082818.285753585,43395494.47507689,25166406.35155325
0,10,302629254.57023394,-16445368.899411658,-40139442.05733438
0,10,-26310898.58527204,38134173.04389315,23105445.669693325
0,10,119138435.88084681,-9342827.721979972,-17335111.52395748
0,10,-3100624.2578804856,-20587507.207866054,-10677537.061095625
0,10,-287177949.88940245,11303687.020867726,35791712.99499407
0,10,32696987.87766712,-86790564.07793573,-49763993.72472804
0,10,-568731550.7796062,27737013.926628992,73742272.24251977
0,10,49678910.90475246,-103508609.04407823,-60458602.24588097
0,10,-476940802.0210147,25285863.526501272,62923343.259471074
0,10,32896646.02221721,-57253555.67824699,-34003580.18121831
0,10,-103380860.69674207,6575018.995811644,14224157.364777114
0,10,-1473022.4918649169,8423763.240885852,4653612.0324522685
0,10,203940093.22300205,-10782217.084611334,-26889904.343976226
0,10,-21399256.277922876,34134599.41766151,20458284.6754515
0,10,172717901.2787432,-11032831.022191714,-23789915.950170144
0,10,-9756429.826948568,1216694.5519745701,1662254.1972020199
0,10,-133818192.07888581,4583352.891840914,16311625.044075022
0,10,19318163.968072742,-51292355.89025728,-29410004.234096114
0,10,-383900736.65422326,19249462.325190015,50057494.51832369
0,10,34658130.36451631,-66069188.67844805,-38896989.39237177
0,10,-307750402.1467868,17301997.846700285,41128198.97306235
0,10,19151549.188723527,-24823670.417325784,-15250739.137705617
0,10,32423525.329783298,-99347.63714596108,-3412236.6702719717
0,10,-12948544.297107287,33081179.07126055,19018402.351303015
0,10,301560591.44946814,-15936815.60217525,-39758079.15207644
0,10,-29911933.09869583,49649115.25157359,29630911.171645347
0,10,225619331.1971386,-14221263.023135358,-30974259.47543329
0,10,-14247524.219491215,6746647.7622740995,5083156.352504281
0,10,-129068853.90444556,3809173.9664865355,15406228.514004767
0,10,19192505.504555196,-54178807.43502194,-30938699.684893064
0,10,-411910758.6341404,20424196.5190445,53587683.47232692
0,10,37166435.56089634,-71715799.75224037,-42173608.8681307
0,10,-330467540.2576448,18692095.384255618,44225351.54398602
0,10,20749495.778916646,-25017272.912341505,-15519374.607280148
0,10,57650332.56187391,-651519.1778174232,-6319851.68877673
0,10,-15595517.737607755,44839458.031913936,25575953.122681934
0,10,396169328.53659576,-19652466.635712802,-51544165.09735945
0,10,-37925554.898491204,74600402.56252919,43794074.053516604
0,10,378861279.9300594,-20742186.3746985,-50333993.969946936
0,10,-26276173.76126279,40788867.87887164,24519906.96525836
0,10,50609687.36853942,-4097999.072776144,-7433438.680661284
0,10,5645105.978901632,-17833931.056973148,-10114335.13912677
0,10,-241379794.2394979,12675608.03760224,31780024.540499166
0,10,24490784.48285173,-40064072.5475732,-23947461.648208816
0,10,-200102538.42501795,12406987.939403366,27360474.47857595
0,10,11192809.617705775,-4558179.674467475,-3597186.016932188
0,10,118827713.449284,-4138574.8118666266,-14522089.427282136
0,10,-19455535.884024534,48359722.94138027,27856655.80473073
0,10,362956442.8029053,-18929172.425608356,-47717913.89914719
0,10,-33737751.51742151,58066876.57039526,34525134.15349024
0,10,245102827.76256827,-15107168.733757386,-33466514.227458943
0,10,-13748589.464694796,6760945.441895294,5038607.558378213
0,10,-153994153.54492518,5381144.2531127315,18828124.85171765
0,10,23366400.27912308,-60086421.75255393,-34528644.17731653
0,10,-454645349.39255804,23098448.87640453,59443768.83599288
0,10,41801036.315482154,-77907549.75644329,-45963110.513961926
